ID;w;day_list;week_list;month_list
1000011920;0.6565;0;0;1
1000011921;1.5562;0;0;0
1000011922;0.7251;0;1;1
1000011923;1.0427;1;3;1
1000011924;0.5814;0;0;0
1000011925;2.2785;0;3;1
1000011926;0.5389;0;0;0
1000011927;0.9449;0;0;0
1000011928;0.5496;0;0;0
1000011929;2.1123;0;0;0
1000011930;0.9229;0;0;0
1000011931;1.0014;0;1;1
1000011932;1.2886;0;0;0
1000011933;0.6786;0;0;1
1000011934;0.9887;0;0;1
1000011935;0.7626;0;0;0
1000011936;0.9359;0;0;0
1000011937;0.982;0;1;1
1000011938;0.8655;0;0;0
1000011939;1.1126;0;3;1
1000011940;1.0806;0;1;1
1000011941;0.7104;0;0;1
1000011942;0.686;0;0;0
1000011943;0.8196;0;0;0
1000011944;0.7058;0;0;0
1000011945;0.5589;0;0;0
1000011946;0.8382;1;5;1
1000011947;0.858;1;5;1
1000011948;0.8252;0;0;0
1000011949;1.3089;1;7;1
1000011950;0.8536;0;0;0
1000011951;0.7959;0;0;1
1000011952;1.1433;0;6;1
1000011953;0.4949;0;0;0
1000011954;0.747;0;0;0
1000011955;0.8064;0;0;0
1000011956;0.5547;0;0;0
1000011957;0.7704;0;1;1
1000011958;0.5776;0;0;0
1000011959;0.8806;0;0;1
1000011960;0.9675;0;4;1
1000011961;0.8286;0;0;1
1000011962;1.0199;0;0;0
1000011963;0.9183;0;0;0
1000011964;1.0535;0;0;0
1000011965;0.6466;0;0;0
1000011966;1.2507;0;0;0
1000011967;0.5053;0;0;1
1000011968;1.7421;0;7;1
1000011969;0.9262;0;0;0
1000011970;1.069;0;0;0
1000011971;1.0547;0;0;0
1000011972;0.9678;0;5;1
1000011973;1.1591;0;1;1
1000011974;0.5735;0;0;0
1000011975;0.6549;0;0;0
1000011976;1.1265;0;0;1
1000011977;0.5757;0;0;0
1000011978;0.5969;0;0;0
1000011979;1.0652;0;0;0
1000011980;0.8851;0;0;0
1000011981;0.9041;0;2;1
1000011982;1.1549;0;1;1
1000011983;1.2682;0;0;0
1000011984;0.6673;0;0;0
1000011985;0.8901;0;0;1
1000011986;0.5628;0;4;1
1000011987;0.6906;0;5;1
1000011988;0.6075;1;1;1
1000011989;1.3645;0;1;1
1000011990;0.7677;0;0;0
1000011991;1.1276;0;0;0
1000011992;0.6538;0;0;1
1000011993;0.8622;0;5;1
1000011994;0.9288;0;0;0
1000011995;0.9164;0;5;1
1000011996;0.8529;0;0;0
1000011997;0.7798;0;0;1
1000011998;1.0121;0;0;0
1000011999;1.0099;0;0;0
1000012000;0.9792;0;1;1
1000012001;0.4794;0;1;1
1000012002;1.0731;0;0;0
1000012003;1.6453;0;0;0
1000012004;0.8135;0;0;0
1000012005;1.1502;0;0;0
1000012006;0.4803;0;2;1
1000012007;0.948;0;1;1
1000012008;1.137;0;0;0
1000012009;0.7491;0;0;0
1000012010;0.8591;0;0;0
1000012011;0.8932;1;1;1
1000012012;2.1417;0;0;1
1000012013;1.2109;1;5;1
1000012014;1.3618;1;1;1
1000012015;1.2717;0;4;1
1000012016;0.9244;1;6;1
1000012017;1.0878;0;0;0
1000012018;1.5278;0;5;1
1000012019;0.8241;0;5;1
1000012020;0.775;0;3;1
1000012021;0.7154;0;0;0
1000012022;1.3308;0;0;0
1000012023;1.121;0;1;1
1000012024;0.9041;0;0;0
1000012025;0.7056;0;0;0
1000012026;0.4893;0;0;0
1000012027;1.0086;0;0;0
1000012028;3;0;0;0
1000012029;1.2043;0;2;1
1000012030;0.8588;0;0;0
1000012031;0.9149;0;0;1
1000012032;0.8514;0;0;0
1000012033;1.1605;0;0;0
1000012034;2.128;1;7;1
1000012035;1.4061;0;1;1
1000012036;0.8803;1;7;1
1000012037;1.0045;1;1;1
1000012038;0.6198;0;0;0
1000012039;1.0435;0;1;1
1000012040;0.6096;0;0;0
1000012041;0.9098;0;0;0
1000012042;1.1178;0;0;0
1000012043;0.6674;0;0;0
1000012044;1.0883;0;0;1
1000012045;0.8128;0;0;0
1000012046;0.6172;0;0;0
1000012047;0.8888;0;0;1
1000012048;0.9529;0;0;0
1000012049;0.7057;0;0;0
1000012050;0.6666;0;0;1
1000012051;1.0734;0;0;0
1000012052;0.5695;0;0;0
1000012053;0.9998;0;0;1
1000012054;1.1427;0;2;1
1000012055;1.0281;0;0;0
1000012056;0.8888;0;0;1
1000012057;0.892;0;0;0
1000012058;1.1718;0;0;1
1000012059;0.7168;0;0;0
1000012060;0.6288;0;0;1
1000012061;1.1291;0;0;0
1000012062;0.5892;0;0;0
1000012063;0.8821;0;1;1
1000012064;0.8847;0;0;0
1000012065;1.1475;0;0;0
1000012066;1.1065;0;0;0
1000012067;0.9452;0;1;1
1000012068;0.6738;0;0;0
1000012069;0.4702;0;0;0
1000012070;1.033;0;0;0
1000012071;0.8679;0;0;0
1000012072;1.2623;0;0;0
1000012073;0.6685;0;0;0
1000012074;1.042;0;0;1
1000012075;0.7542;0;0;0
1000012076;0.8068;0;0;0
1000012077;0.7247;0;0;0
1000012078;1.2003;0;0;0
1000012079;0.9474;1;1;1
1000012080;2.0497;0;0;0
1000012081;0.832;0;0;0
1000012082;0.8482;0;0;1
1000012083;1.1271;0;2;1
1000012084;1.0025;0;2;1
1000012085;0.5725;0;0;0
1000012086;1.6239;0;0;0
1000012087;0.7104;0;0;0
1000012088;0.9547;0;7;1
1000012089;0.7154;0;0;0
1000012090;0.7619;0;2;1
1000012091;0.8365;1;1;1
1000012092;0.838;0;0;0
1000012093;1.6991;0;0;0
1000012094;0.6887;0;0;0
1000012095;1.5606;1;5;1
1000012096;0.5752;0;0;0
1000012097;0.7015;0;0;0
1000012098;0.6647;0;1;1
1000012099;1.0755;0;1;1
1000012100;1.0213;0;0;1
1000012101;0.9874;0;0;0
1000012102;0.6436;0;0;0
1000012103;0.9252;0;0;0
1000012104;0.8146;0;0;0
1000012105;1.8008;0;0;0
1000012106;0.4802;0;0;0
1000012107;0.5533;0;0;0
1000012108;0.612;0;0;0
1000012109;0.9208;0;7;1
1000012110;0.8101;0;3;1
1000012111;1.377;0;1;1
1000012112;2.0396;0;1;1
1000012113;1.2327;0;0;0
1000012114;0.933;0;0;0
1000012115;1.1072;0;0;0
1000012116;0.9796;0;0;0
1000012117;1.4604;1;1;1
1000012118;1.0889;0;0;0
1000012119;1.0369;0;0;0
1000012120;0.6786;0;0;0
1000012121;0.7085;0;4;1
1000012122;1.2578;0;0;1
1000012123;0.8253;0;0;1
1000012124;0.6513;1;5;1
1000012125;1.0674;0;0;0
1000012126;0.8597;0;0;0
1000012127;0.8029;0;0;0
1000012128;1.0713;1;1;1
1000012129;1.1193;0;0;0
1000012130;0.8696;0;0;0
1000012131;0.5962;0;0;0
1000012132;0.6225;0;1;1
1000012133;0.9495;0;2;1
1000012134;0.7597;0;0;0
1000012135;1.4631;0;0;1
1000012136;1.721;0;0;0
1000012137;0.9113;0;0;0
1000012138;0.8025;0;0;0
1000012139;0.8668;0;0;0
1000012140;0.6453;0;0;0
1000012141;1.0021;0;1;1
1000012142;1.2636;0;1;1
1000012143;1.0101;0;0;0
1000012144;1.9007;0;0;0
1000012145;0.6861;0;3;1
1000012146;0.9663;0;0;0
1000012147;1.0366;0;1;1
1000012148;0.6377;0;0;1
1000012149;0.7511;0;0;0
1000012150;0.5699;0;0;0
1000012151;1.214;0;0;1
1000012152;0.7888;1;1;1
1000012153;0.6785;0;0;0
1000012154;0.6961;0;0;0
1000012155;0.7371;0;0;0
1000012156;1.1857;0;0;0
1000012157;0.8672;0;0;0
1000012158;0.7891;0;3;1
1000012159;0.5326;0;0;0
1000012160;1.0376;0;0;0
1000012161;0.861;0;1;1
1000012162;1.0885;0;0;0
1000012163;0.6445;1;1;1
1000012164;0.8924;0;0;0
1000012165;0.8086;0;5;1
1000012166;0.7374;0;1;1
1000012167;1.0856;0;0;0
1000012168;1.6137;0;0;1
1000012169;0.9936;0;0;0
1000012170;0.8069;0;0;0
1000012171;1.1676;0;0;0
1000012172;0.9491;0;0;0
1000012173;0.813;1;1;1
1000012174;0.8815;1;1;1
1000012175;0.8438;1;4;1
1000012176;0.8059;0;0;0
1000012177;1.0096;0;1;1
1000012178;0.9113;0;0;0
1000012179;0.8154;0;0;0
1000012180;0.6601;0;1;1
1000012181;0.6009;0;0;1
1000012182;0.7745;0;0;0
1000012183;0.6759;0;0;0
1000012184;0.824;0;0;0
1000012185;1.5425;0;0;1
1000012186;0.9497;0;0;1
1000012187;0.544;0;0;0
1000012188;1.0228;1;1;1
1000012189;0.9186;0;0;0
1000012190;1.0837;0;0;0
1000012191;0.7602;0;0;0
1000012192;1.1487;0;1;1
1000012193;0.8344;0;3;1
1000012194;1.3296;0;0;0
1000012195;1.0466;0;0;0
1000012196;1.6886;0;0;0
1000012197;0.899;0;1;1
1000012198;0.845;0;0;0
1000012199;0.8747;0;0;0
1000012200;0.5515;0;0;0
1000012201;0.7361;0;0;0
1000012202;0.8164;0;0;0
1000012203;0.7187;0;0;0
1000012204;0.8421;0;0;0
1000012205;0.8284;0;1;1
1000012206;0.8365;0;0;0
1000012207;0.9196;0;0;0
1000012208;1.7439;0;0;0
1000012209;1.0893;0;3;1
1000012210;0.8574;0;0;1
1000012211;0.9813;0;0;0
1000012212;1.6858;0;0;0
1000012213;0.747;0;0;0
1000012214;1.0846;0;2;1
1000012215;1.0635;0;0;1
1000012216;0.7187;0;0;0
1000012217;0.8376;0;0;0
1000012218;1.1117;0;2;1
1000012219;1.0331;0;0;0
1000012220;0.7131;0;1;1
1000012221;0.9966;0;0;1
1000012222;0.6026;0;0;0
1000012223;0.8154;0;0;0
1000012224;1.4096;0;1;1
1000012225;0.7371;0;0;1
1000012226;0.8695;0;0;0
1000012227;1.2253;0;0;0
1000012228;0.7945;0;0;0
1000012229;1.5286;0;0;0
1000012230;1.111;0;0;1
1000012231;0.9628;0;0;0
1000012232;0.8629;0;0;0
1000012233;0.9438;0;0;0
1000012234;0.8833;0;1;1
1000012235;0.8993;0;0;0
1000012236;0.7106;0;0;0
1000012237;1.0205;0;0;1
1000012238;0.605;0;0;0
1000012239;1.2971;0;0;0
1000012240;0.8802;0;3;1
1000012241;0.6604;0;0;0
1000012242;0.9913;0;0;0
1000012243;0.8843;0;0;0
1000012244;0.9589;0;0;0
1000012245;0.6093;0;0;0
1000012246;0.744;0;0;0
1000012247;0.9193;0;0;0
1000012248;0.5417;0;0;0
1000012249;0.7033;0;0;0
1000012250;1.6822;0;0;0
1000012251;0.6952;0;1;1
1000012252;1.1857;0;0;0
1000012253;1.0273;0;6;1
1000012254;0.7784;0;0;0
1000012255;0.7141;0;0;0
1000012256;0.6188;0;1;1
1000012257;1.0816;0;0;0
1000012258;0.8166;0;0;0
1000012259;0.9148;0;0;0
1000012260;0.8739;0;0;0
1000012261;1.3613;0;0;0
1000012262;0.8159;0;0;0
1000012263;0.959;0;0;0
1000012264;1.2333;0;0;0
1000012265;1.0291;0;0;0
1000012266;0.7356;0;0;0
1000012267;0.6437;0;0;0
1000012268;0.9495;0;2;1
1000012269;1.11;0;0;0
1000012270;0.9879;0;0;1
1000012271;1.029;0;0;0
1000012272;0.8296;0;0;0
1000012273;0.7254;0;0;0
1000012274;0.8413;0;0;0
1000012275;1.2187;0;0;0
1000012276;2.2935;1;2;1
1000012277;1.3024;0;0;0
1000012278;1.1527;1;2;1
1000012279;0.9296;0;0;0
1000012280;0.8651;0;0;0
1000012281;2.076;0;0;0
1000012282;0.9417;0;0;0
1000012283;1.337;0;0;0
1000012284;1.0123;0;0;0
1000012285;1.2009;0;0;0
1000012286;1.6146;0;1;1
1000012287;1.2924;0;0;0
1000012288;1.1418;0;0;1
1000012289;1.0295;0;0;1
1000012290;0.9497;0;0;0
1000012291;0.9311;0;0;0
1000012292;1.1198;1;2;1
1000012293;0.708;0;0;0
1000012294;0.7713;0;0;0
1000012295;0.5501;1;5;1
1000012296;0.579;0;1;1
1000012297;0.7309;0;0;0
1000012298;0.7917;0;0;1
1000012299;0.747;0;0;0
1000012300;0.6969;0;0;0
1000012301;0.781;1;6;1
1000012302;1.421;0;0;0
1000012303;0.7874;0;0;0
1000012304;0.6006;0;3;1
1000012305;0.9337;0;0;0
1000012306;0.9178;1;7;1
1000012307;0.9939;1;3;1
1000012308;0.7952;0;0;0
1000012309;1.6291;0;0;0
1000012310;1.4947;0;0;0
1000012311;0.9811;0;0;1
1000012312;0.7688;0;4;1
1000012313;0.6875;0;0;0
1000012314;0.6457;0;0;0
1000012315;0.7516;0;0;0
1000012316;0.9495;0;0;0
1000012317;0.9326;0;0;0
1000012318;0.9589;0;1;1
1000012319;1.3066;0;0;0
1000012320;0.9826;1;6;1
1000012321;1.1424;0;0;0
1000012322;1.0825;0;0;0
1000012323;0.8158;0;3;1
1000012324;1.5731;0;0;0
1000012325;0.6624;0;1;1
1000012326;0.9266;0;4;1
1000012327;0.9877;0;0;0
1000012328;0.5208;0;0;0
1000012329;0.5339;0;0;0
1000012330;0.8421;0;0;0
1000012331;1.1546;0;0;0
1000012332;0.8542;0;0;0
1000012333;1.6842;0;1;1
1000012334;0.8658;0;0;0
1000012335;1.0511;0;1;1
1000012336;1.6354;0;0;0
1000012337;0.9116;0;0;0
1000012338;1.013;0;0;0
1000012339;0.8537;0;0;0
1000012340;0.5868;0;0;0
1000012341;1.0422;1;4;1
1000012342;0.6508;1;1;1
1000012343;1.8935;0;0;0
1000012344;0.7489;0;0;1
1000012345;0.704;0;0;0
1000012346;0.8946;0;7;1
1000012347;0.6196;0;0;0
1000012348;1.2433;1;4;1
1000012349;1.4802;0;0;0
1000012350;1.1148;0;0;0
1000012351;0.8193;0;5;1
1000012352;0.6782;0;0;0
1000012353;1.055;0;0;0
1000012354;1.5214;0;2;1
1000012355;1.4446;1;3;1
1000012356;1.0534;0;0;0
1000012357;0.7119;0;0;0
1000012358;0.7567;0;0;0
1000012359;0.9513;0;0;0
1000012360;0.6428;0;0;0
1000012361;1.355;0;0;0
1000012362;0.7077;0;0;0
1000012363;0.8482;0;0;0
1000012364;0.5695;0;0;1
1000012365;0.6014;0;0;0
1000012366;0.7758;0;0;0
1000012367;0.8479;0;0;0
1000012368;1.9815;0;0;0
1000012369;0.6467;0;0;0
1000012370;1.7815;1;6;1
1000012371;1.1059;0;0;0
1000012372;1.0512;0;0;0
1000012373;1.2585;0;0;0
1000012374;0.5734;0;0;0
1000012375;0.9777;0;0;0
1000012376;0.9044;0;3;1
1000012377;0.798;0;1;1
1000012378;0.9609;0;0;0
1000012379;0.6024;0;0;0
1000012380;0.6604;0;0;0
1000012381;0.5384;0;0;0
1000012382;1.1112;0;0;1
1000012383;0.9182;0;4;1
1000012384;1.0882;0;0;0
1000012385;0.9663;0;0;0
1000012386;0.9966;0;0;0
1000012387;0.6831;0;0;0
1000012388;0.6014;0;0;0
1000012389;0.4999;0;0;0
1000012390;0.9397;0;0;0
1000012391;1.2282;0;0;0
1000012392;0.9955;0;0;0
1000012393;0.6602;0;1;1
1000012394;0.8892;0;0;1
1000012395;0.6782;0;0;0
1000012396;1.125;0;0;0
1000012397;0.7203;0;0;0
1000012398;1.2507;0;1;1
1000012399;1.6162;0;0;0
1000012400;0.9495;0;0;0
1000012401;0.831;0;0;0
1000012402;0.9108;0;0;1
1000012403;1.1178;0;0;0
1000012404;0.8403;1;1;1
1000012405;0.6604;0;0;0
1000012406;0.5673;0;0;0
1000012407;1.2935;0;2;1
1000012408;0.801;0;0;0
1000012409;0.6161;0;0;1
1000012410;1.0955;0;0;0
1000012411;0.6895;0;0;0
1000012412;0.9109;0;0;0
1000012413;0.6378;0;0;0
1000012414;0.9767;0;1;1
1000012415;0.8311;0;1;1
1000012416;0.5668;0;0;0
1000012417;1.1952;0;0;0
1000012418;1.076;0;0;0
1000012419;0.5326;0;1;1
1000012420;0.896;0;0;0
1000012421;0.8261;0;0;0
1000012422;0.6974;0;0;0
1000012423;1.3492;0;0;0
1000012424;0.8584;0;0;0
1000012425;0.9067;1;3;1
1000012426;0.7775;0;0;0
1000012427;1.1644;0;0;0
1000012428;0.9452;0;0;0
1000012429;1.4891;0;0;0
1000012430;0.7522;0;0;0
1000012431;0.8701;0;0;0
1000012432;1.4785;0;0;0
1000012433;0.5366;0;0;0
1000012434;0.948;0;0;0
1000012435;0.908;0;0;0
1000012436;0.9957;0;0;1
1000012437;0.7155;0;0;0
1000012438;0.8905;0;5;1
1000012439;0.9223;0;1;1
1000012440;0.7765;0;3;1
1000012441;0.8821;0;0;0
1000012442;0.8374;0;0;0
1000012443;0.8543;0;0;0
1000012444;1.4771;0;0;0
1000012445;0.9474;0;0;0
1000012446;1.2108;0;0;0
1000012447;1;0;0;0
1000012448;1.4964;0;0;0
1000012449;0.5865;0;2;1
1000012450;0.8034;0;0;0
1000012451;0.6337;0;0;1
1000012452;1.1378;0;0;0
1000012453;1.1341;0;2;1
1000012454;0.9792;0;0;0
1000012455;1.0558;0;0;0
1000012456;1.0086;0;0;0
1000012457;0.6708;0;0;0
1000012458;1.1024;0;0;0
1000012459;0.9899;0;0;0
1000012460;0.8821;0;0;0
1000012461;0.717;0;0;0
1000012462;1.2821;0;0;0
1000012463;0.8068;0;0;0
1000012464;0.7444;0;0;0
1000012465;0.949;0;0;0
1000012466;0.5865;0;0;0
1000012467;0.9232;0;0;0
1000012468;0.9435;0;0;1
1000012469;0.9429;0;0;0
1000012470;1.0444;0;0;0
1000012471;1.595;0;0;0
1000012472;0.7038;0;0;1
1000012473;0.9463;0;0;0
1000012474;0.7961;0;0;0
1000012475;1.5929;0;2;1
1000012476;0.951;0;0;0
1000012477;1.1783;0;0;0
1000012478;0.5579;0;0;0
1000012479;1.8978;0;0;1
1000012480;0.8184;0;1;1
1000012481;0.8543;0;0;0
1000012482;0.4647;0;0;0
1000012483;0.7497;0;0;0
1000012484;0.9534;0;0;0
1000012485;1.6763;1;3;1
1000012486;0.6649;0;0;0
1000012487;0.733;0;0;0
1000012488;0.8793;0;0;0
1000012489;2.0623;0;0;0
1000012490;0.856;0;0;0
1000012491;0.8118;0;0;0
1000012492;0.7184;0;0;1
1000012493;0.5363;0;0;0
1000012494;1.5997;0;0;0
1000012495;0.7259;0;0;0
1000012496;0.7057;0;2;1
1000012497;0.8974;0;0;0
1000012498;0.716;0;0;0
1000012499;0.5935;0;0;0
1000012500;0.8623;0;3;1
1000012501;1.3327;0;0;1
1000012502;0.8059;0;0;0
1000012503;0.6402;0;0;1
1000012504;0.6634;0;0;0
1000012505;0.8831;0;0;0
1000012506;0.8864;0;5;1
1000012507;0.6905;0;0;0
1000012508;0.8121;0;0;0
1000012509;1.1581;0;0;0
1000012510;0.7031;0;0;0
1000012511;0.5674;0;0;0
1000012512;0.9998;0;0;0
1000012513;0.8714;0;0;0
1000012514;0.6374;0;0;0
1000012515;0.9115;0;0;0
1000012516;0.8023;0;0;0
1000012517;0.7352;0;1;1
1000012518;0.9269;0;4;1
1000012519;0.6016;0;0;0
1000012520;0.5995;0;0;0
1000012521;1.1788;0;0;0
1000012522;1.0983;0;0;1
1000012523;1.4665;0;0;0
1000012524;0.7895;0;2;1
1000012525;1.0228;0;0;0
1000012526;0.5791;0;0;0
1000012527;0.93;1;7;1
1000012528;1.7175;0;0;0
1000012529;0.8145;0;0;1
1000012530;0.9708;0;0;0
1000012531;1.0452;0;0;0
1000012532;0.8565;0;0;0
1000012533;1.3661;0;0;0
1000012534;1.0338;0;0;0
1000012535;1.1053;0;2;1
1000012536;2.1322;0;0;0
1000012537;1.1608;0;0;0
1000012538;0.6015;0;0;0
1000012539;1.0088;0;0;1
1000012540;0.8992;0;2;1
1000012541;1.3919;0;0;0
1000012542;0.5489;0;0;0
1000012543;1.477;0;0;0
1000012544;0.9902;0;0;1
1000012545;1.0304;0;0;1
1000012546;1.155;0;0;0
1000012547;1.1644;0;1;1
1000012548;0.7683;0;0;0
1000012549;0.8933;0;0;0
1000012550;0.6031;0;0;1
1000012551;1.1186;0;0;1
1000012552;1.5322;0;0;0
1000012553;0.7444;0;0;0
1000012554;1.421;0;0;0
1000012555;0.9337;1;2;1
1000012556;1.6567;0;3;1
1000012557;0.5823;0;0;0
1000012558;0.9101;0;0;1
1000012559;0.8431;0;0;0
1000012560;0.944;0;1;1
1000012561;1.8335;0;0;0
1000012562;0.5824;0;0;0
1000012563;0.6016;0;0;1
1000012564;1.2682;0;0;1
1000012565;1.0524;0;0;0
1000012566;0.8484;1;3;1
1000012567;1.1752;0;0;1
1000012568;0.9678;0;0;0
1000012569;1.0086;0;0;0
1000012570;0.9306;0;0;0
1000012571;0.8317;0;0;1
1000012572;0.8543;0;0;0
1000012573;1.0522;0;0;0
1000012574;0.6455;0;0;0
1000012575;0.8285;0;0;0
1000012576;1.1527;0;0;0
1000012577;0.8207;0;0;0
1000012578;0.81;0;0;0
1000012579;0.9874;0;0;0
1000012580;1.0839;0;0;0
1000012581;1.7686;0;0;0
1000012582;1.0157;0;1;1
1000012583;0.6994;0;0;0
1000012584;0.5355;0;0;0
1000012585;1.1467;0;0;0
1000012586;1.307;0;0;0
1000012587;1.5614;0;0;1
1000012588;0.9022;0;0;1
1000012589;0.7597;0;0;1
1000012590;1.0734;0;0;0
1000012591;1.4916;0;0;0
1000012592;1.0376;0;0;0
1000012593;1.6261;0;3;1
1000012594;1.0645;0;0;0
1000012595;1.7748;1;1;1
1000012596;0.733;0;0;0
1000012597;0.6219;0;0;0
1000012598;0.7012;0;0;0
1000012599;0.6491;0;0;0
1000012600;1.1952;0;0;0
1000012601;0.9494;0;0;1
1000012602;0.8902;0;0;0
1000012603;0.7015;0;0;0
1000012604;0.927;0;0;0
1000012605;0.7742;0;0;0
1000012606;0.8588;0;0;0
1000012607;0.8018;0;0;0
1000012608;1.1124;0;0;0
1000012609;1.8921;1;7;1
1000012610;1.366;0;0;0
1000012611;0.7647;0;0;0
1000012612;0.8993;0;0;0
1000012613;0.9245;0;2;1
1000012614;0.6819;0;0;0
1000012615;0.9954;0;0;0
1000012616;0.7848;0;0;0
1000012617;2.1402;0;0;0
1000012618;1.0134;0;0;0
1000012619;0.5688;0;0;0
1000012620;0.6133;0;0;0
1000012621;0.6887;0;0;0
1000012622;0.6894;0;0;0
1000012623;1.2984;1;3;1
1000012624;0.6935;0;0;0
1000012625;1.1134;0;0;0
1000012626;1.4469;0;0;1
1000012627;1.392;0;2;1
1000012628;2.1964;1;1;1
1000012629;0.6341;0;0;0
1000012630;1.0334;0;0;0
1000012631;1.5273;0;0;0
1000012632;1.7921;0;2;1
1000012633;0.7978;0;0;0
1000012634;0.5526;0;0;0
1000012635;0.9585;0;0;0
1000012636;0.8119;0;0;0
1000012637;1.11;0;0;0
1000012638;0.7988;0;1;1
1000012639;0.5987;0;0;0
1000012640;0.9218;0;0;0
1000012641;1.0675;0;0;0
1000012642;0.7378;0;0;0
1000012643;0.781;0;0;0
1000012644;1.2593;0;0;0
1000012645;0.8572;1;1;1
1000012646;0.702;0;6;1
1000012647;0.8059;0;0;0
1000012648;1.2226;0;0;0
1000012649;2.2633;0;1;1
1000012650;0.8192;0;0;0
1000012651;0.5339;0;0;0
1000012652;0.6378;0;0;0
1000012653;0.561;0;0;0
1000012654;0.6049;0;0;0
1000012655;0.9006;0;2;1
1000012656;0.7435;0;0;1
1000012657;0.8642;0;0;0
1000012658;2.489;0;0;0
1000012659;0.9921;1;2;1
1000012660;1.0669;1;6;1
1000012661;0.7341;0;0;0
1000012662;0.8617;0;1;1
1000012663;0.8226;0;0;1
1000012664;1.1691;0;0;0
1000012665;0.7113;0;1;1
1000012666;0.7026;0;0;0
1000012667;0.7828;0;0;0
1000012668;0.6097;0;0;0
1000012669;0.6461;0;0;1
1000012670;1.0013;0;0;0
1000012671;1.0479;0;0;0
1000012672;0.9196;0;0;0
1000012673;0.8105;0;0;1
1000012674;1.6129;0;5;1
1000012675;1.2596;0;0;0
1000012676;0.9632;0;0;1
1000012677;0.8438;0;2;1
1000012678;0.5707;0;0;0
1000012679;1.1596;0;0;0
1000012680;0.779;0;0;0
1000012681;0.768;0;0;1
1000012682;0.6699;0;0;0
1000012683;1.0828;0;0;0
1000012684;0.8119;0;0;0
1000012685;1.3659;0;0;1
1000012686;0.6264;0;0;0
1000012687;0.9444;0;0;0
1000012688;0.8679;0;0;0
1000012689;1.6862;0;0;1
1000012690;0.7991;0;0;0
1000012691;0.6327;1;3;1
1000012692;0.9427;0;0;0
1000012693;0.8258;0;1;1
1000012694;0.7884;1;5;1
1000012695;0.986;0;0;0
1000012696;0.862;0;0;0
1000012697;1.0973;0;0;0
1000012698;0.8285;0;0;1
1000012699;0.5194;0;0;0
1000012700;1.0437;0;0;0
1000012701;1.9482;0;0;0
1000012702;0.7766;0;0;0
1000012703;1.6021;0;0;0
1000012704;1.0954;0;0;1
1000012705;0.7642;0;0;0
1000012706;0.9705;0;0;0
1000012707;1.1619;0;0;0
1000012708;1.3159;0;1;1
1000012709;1.349;1;5;1
1000012710;0.8309;0;5;1
1000012711;0.7466;0;0;0
1000012712;0.8685;0;0;0
1000012713;1.4575;0;0;1
1000012714;0.7076;0;0;0
1000012715;0.9632;0;0;0
1000012716;1.102;1;4;1
1000012717;3;1;3;1
1000012718;0.9821;0;0;0
1000012719;0.7154;0;0;0
1000012720;0.7817;0;0;0
1000012721;0.5813;0;0;0
1000012722;0.5909;0;0;1
1000012723;0.9831;0;0;0
1000012724;0.9423;0;0;0
1000012725;0.7585;0;0;0
1000012726;1.2882;0;0;0
1000012727;0.663;0;0;0
1000012728;1.3772;0;0;0
1000012729;0.602;0;0;0
1000012730;0.8655;0;0;0
1000012731;1.1294;0;1;1
1000012732;1.1591;1;6;1
1000012733;0.9453;0;0;0
1000012734;0.5694;0;0;0
1000012735;0.9902;0;4;1
1000012736;1.4504;1;6;1
1000012737;1.5206;0;0;0
1000012738;1.167;0;0;0
1000012739;1.181;0;0;0
1000012740;1.1247;0;0;0
1000012741;0.7225;1;6;1
1000012742;0.9306;0;0;0
1000012743;0.8829;0;0;0
1000012744;0.9409;0;1;1
1000012745;0.7152;0;0;0
1000012746;1.0558;0;2;1
1000012747;0.9863;0;0;1
1000012748;1.0126;0;0;0
1000012749;1.0385;0;0;0
1000012750;2.0166;0;0;1
1000012751;1.1953;0;0;0
1000012752;2.2855;1;3;1
1000012753;1.1502;0;0;0
1000012754;0.5809;0;0;0
1000012755;0.9739;0;0;0
1000012756;0.8545;0;0;0
1000012757;1.6917;0;0;0
1000012758;1.2405;0;0;0
1000012759;1.4341;0;3;1
1000012760;0.7184;0;0;0
1000012761;0.7822;0;0;0
1000012762;0.7565;0;0;0
1000012763;0.5365;0;0;0
1000012764;1.0917;0;0;0
1000012765;0.9428;0;0;0
1000012766;0.721;0;0;0
1000012767;0.725;0;2;1
1000012768;0.7084;0;0;0
1000012769;0.7412;0;0;0
1000012770;0.9805;0;0;0
1000012771;1.1008;0;0;0
1000012772;0.9367;0;0;0
1000012773;1.0011;0;0;0
1000012774;0.9409;0;1;1
1000012775;0.7039;0;0;0
1000012776;0.6557;0;0;0
1000012777;1.3882;0;0;0
1000012778;0.9422;0;0;1
1000012779;1.5191;0;0;0
1000012780;0.6035;1;1;1
1000012781;1.5128;0;0;0
1000012782;0.7494;0;0;0
1000012783;0.9826;0;0;0
1000012784;0.9046;0;0;0
1000012785;0.6198;0;0;1
1000012786;1.0051;0;0;1
1000012787;0.7061;0;0;0
1000012788;0.7986;0;0;0
1000012789;1.1545;0;0;0
1000012790;1.0045;0;0;0
1000012791;0.6783;0;0;0
1000012792;1.0559;0;0;1
1000012793;0.8983;0;1;1
1000012794;1.6557;0;1;1
1000012795;1.2971;0;0;0
1000012796;1.0995;0;1;1
1000012797;1.0308;0;5;1
1000012798;0.8258;0;0;0
